Order ID	Job ID	Job Name	Job Description	Proof Image URL

23874	1638	Campus Information Centers	Imprint: Campus Information Centers
23874	1640	CEE	Imprint: CEE
23874	1641	CPEP	Imprint: CPEP
23874	1643	Greek Life	Imprint: Greek Life
23874	1644	Industrial and Operations Engineering	Imprint: Industrial and Operations Engineering
23874	1645	International Center	Imprint: International Center
23874	1646	Linguistics Department	Imprint: Linguistics Department
23874	1647	Martha Cook Building	Imprint: Martha Cook Building
23874	1648	Materials Science & Engineering	Imprint: Materials Science
23874	1649	Mechanical Engineering	Imprint: Mechanical Engineering
23874	1650	Nuclear Engineering and Radiological Sciences	Imprint: Nuclear Engineering and Radiological Sciences
23874	1651	Rackham Graduate School	Imprint: Rackham Graduate School
23874	1652	Kinesiology	Imprint: Kinesiology
23874	1653	School of Social Work	Imprint: School of Social Work
23874	1654	Services for Students with Disabilities	Imprint: Services for Students with Disabilities
23874	1655	Student Financial Services	Imprint: Student Financial Services
23874	1656	Student Legal Services	Imprint: Student Legal Services
23874	1657	Student Loans	Imprint: Student Loans
23874	1658	Sweetland Center for Writing	Imprint: Sweetland Center for Writing
23874	1659	WISE Program	Imprint: WISE Program
23874	1660	Main Order	Main order  shirts to receive sleeve prints based on grouping.
23874	1661	Volunteer	Imprint: Volunteer
24198	1683	Aidenbaum Jerseys	""
24211	1686	Music	Kornit print. Royal shirt.
24211	1687	Crown	Kornit Print. Royal Shirt.
24211	1688	Bird	Kornit print. Black shirt.
24211	1689	City Hand	Kornit print. Black shirt.
24296	1712	White Ink Prints	Gildan: Irish  Red  Heliconia  Sapphire.....Kiddy Kats: Whatever is comparable.
24339	1718	Hip Hop Tees Rush Order	""
24397	1720	AWOL Shirt Gifts	""
24485	1725	"""Team Bride"" Print"	"""Team Bride"" Print"
24560	1734	Green House Effect	1 Front and Back Text and Logo
24573	1735	Scanner Jammer Kornit Print	""
24716	1755	Set Dec	Set Dec
24716	1756	Art Department	Art Department
24795	1752	Freaky Deaky Shirt + Hoodie	American Apparel zippered hoodie + t-shirt.
24716	1754	Construction	Construction Print
24716	1757	Keeper of the Cars	Keeper of the Cars
24716	1758	Production	Production
25160	1772	Wright Re-Print	Kornit print on front and back of 5 navy shirts.
25212	1784	Slamaganza SHIP TO CHICAGO	""
25212	1785	Slamaganza SHIP INDIVIDUALLY	""
25312	1799	Nothing on Back	Nothing on Back
25429	1815	AmaXIng Challenge	""
25494	1826	Anne's Birthday Cruise	""
25495	1827	Westerman Way	""
25715	1850	St. Catherine Academy Blanks	Blank purple tees.
25716	1851	Black Ink	Black Ink
25716	1852	White Ink	White Ink
25714	1857	CHAMPIONS	"""Champions"" on front beneath main print"
25796	1866	Color	Color Print
25796	1867	B&W Print	B&W Print
25853	1868	Scanner Jammer	American Apparel black with kornit print on front.
25853	1869	Acid Wash	Provided Shirt
25968	1883	Horizontal Splatt Tees	"Horizontal ""SPLATT"" print across chest. Smaller print on back beneath collar."
25996	1893	Hokeamania	""
25996	1894	Pawn Stars	""
25996	1895	Shoelace Tanks	""
25996	1896	Let's Get Denarded	""
26002	1897	Everybody Shuffling	""
26010	1898	TASA Tees	""
26025	1899	Mt. Dew Prints	""
26239	1906	Eric Singer Kiss T-shirt	""
26256	1912	B3 Jerseys Fall 2011	Jerseys for everyone who needs a set of standard home and away
26266	1916	TJR Vampire Zip Hoodie Testers	Two different TJR Hoodie Designs  tested on the Kornit
26275	1918	AAA	""
26293	1921	Rumbleroar's Army	""
26323	1930	Thailand Shirts	Serene Green and Texas Orange shirts with Kornit print on front and back.
26381	1942	ND Alumni Crew Neck Sweatshirt	""
26625	1964	Pi Phi Tailgate Reprint	Same print as before
26694	1981	Youth	Full Chest print of picture and GES.
26694	1982	Men's	Left chest print of picture and GES
27176	2076	Pepper D's Blanks for Acid Wash	Blank shirts for Pepper D to Acid wash.
27099	2055	Johnny's Picture Shirts	Red shirts with photo on fron and AATC logo on back
27114	2060	Timmy's Polos	""
27114	2061	Polos	""
27114	2062	Hats	"12 winter hats with logo"" UltraClub 8130"""
27162	2069	Wedding Shirts - Guys	""
27162	2070	Wedding Shirts - Girls	German Girl on the front of white Anvil V-necks  with Robin Hood M.I.T quote on the back.
27165	2073	Hoodie w/Name on Back	""
27242	2084	Color-Me-Badd	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/31/leah_cervi_color_me_badd.jpg
27247	2086	Beer Belly Brewing 3rd Jerseys	""
27281	2089	AGD Shirts	"Forest Green AA Uni Vneck
Front: Alpha Gamma Delta
Back: ""Pick of the Crop"" and Apples art"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/53/Hannah-Kreindler-AGD-PICK-OF-THE-CROP.jpg
27459	2109	Print TACAM logo on Right Sleeve	""
27532	2119	sample@email.com	sample@email.com
27536	2123	Coach & Four Hockey Jerseys	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5007/jerry_erickson_coach_and_four.jpg
27542	2129	blank shirts	""
27593	2133	Michigan Croquet	""
27598	2144	Chat Sports Sweatshirts	""
27600	2145	Blank Tanks	""
27612	2150	Coat of Arms	""
27626	2152	Kickball Shirt	""
27678	2153	KSU shirts	"See paper for artwork description.

Every shirt on front and center: 
""KSU-125
1886-2011""

For 1 Large and 3 XLs in Red
On Left shoulder
Greek Letters: 
Delta Sigma Omicron A Pi
""A Pi smaller""

For 3XL
On left shoulde in pink
Greek Letters:
AKA BZ
BZ smaller"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/133/Kimberly-Thompson-GREEK-SHIRTS.jpg
27695	2157	GBG Golf Scramble	""
27696	2158	Rose on the Run	Deep V Burn-outs with
27753	2160	Shirts	shirts
27854	2162	Keep Calm  It's Going to be Totally Awesome	Purple shirt
27854	2163	Starkid Shimmer Silver Zip Hoodie	Starkid Shimmer Silver Zip Hoodie
27899	2170	Hoody	Dog picture on hoody
27908	2172	Men's Shirts	Same Artwork as women's
27921	2176	Long Sleeve Shirts	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/289/Steven-Acker-ACKER-FAREWELL-TOUR.jpg
27926	2177	Polos	""
27957	2180	Custom Jerseys  with names +numbers	""
27957	2181	Jerseys with numbers	""
27961	2184	Blank Heather Shirts	""
27963	2188	Shirts	""
27973	2192	Horizon Student Government	""
27982	2194	Shirts	""
28024	2196	Shirts	""
28029	2197	Ballshot United	""
28032	2198	Ribbon Shirts	""
28053	2201	Provided Apron	""
28055	2202	Campaign Tees	""
27966	2203	Pink and Blue Shirts	""
28127	2211	Harbor House Follow-Up	Additional work shirt and polos.
28135	2213	Shirts	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/347/Brittny-Smith-THAILAND-SHIRT.jpg
28428	2224	Full Front  Back  and both sleeves.	""
28515	2246	tshirts	""
28521	2248	Tour de Canton Blank Shirts	Safety Orange wicking tees. No print.
28608	2265	Ballshot United Reprint	""
28612	2269	EARNED	Gray girl's shirt with print on back.
28619	2273	#34	Purple tees with #34 in white on back.
28622	2274	Walkin tshirt	art description
28699	2279	Rush Shipping Fee	Rush fee for 3-day ground shipping to AZ.
28709	2280	18 shirts	""
28717	2284	Acid Wash Shirts	""
29055	2302	Blank Hoodies	""
29055	2303	Blank Henleys	""
29087	2312	Majestic Building Services	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/311/Bob-Warner-MAJESTIC-BUILDING-SERVICES.jpg
29118	2321	No print	""
29130	2329	Pink AA Hoody	Print logo on front left chest and larger on back
29178	2341	Blank Raglans	""
29232	2348	front only	""
29250	2362	Blank white tees	Blank white tees
29302	2373	Proud Great Great Uncle	""
29456	2379	Wonder Woman	""
29456	2380	Wonder Girl	""
29488	2392	G2000	I Heart Granma
29525	2405	Blank Goods (No Print)	Blank Goods (No Print)
29529	2406	Uncle Jesse Tee	XL Gray Uncle Jesse tee shipped UPS.
29532	2422	Not Printed	""
29581	2425	Blank Sweatpants	""
29583	2427	2 G5000 F+B	""
29607	2434	Blank Hoodies and Crew Neck	""
29643	2436	One Off G5000	""
29657	2441	Keep Calm	""
29665	2446	Pirate	""
29665	2447	Frisky Nuggets	""
29697	2455	COLOR LOGO - WOMENS SHIRT	""
29697	2454	GRAYSCALE LOGO - MENS SHIRT	""
29708	2458	Cust. provided shirts  Rush	""
29845	2469	V-necks and Sweatpants	Black and heather Am App V-neck  G18400 Sport Gray sweat pants.
29973	2499	Style A: EMU Marching Band in Block Letters	Style A: EMU Marching Band in Block Letters
29991	2506	blank hats	""
30053	2516	Zoey's BFF	""
30309	2529	PRINT ON FRONT	PRINT ON FRONT
30309	2530	PRINT ON BACK	PRINT ON BACK
30393	2548	StarKid Swag	Starkid Sunglasses V-neck T-shirt Design.  Medium v-neck.
30402	2551	tshirts	""
30437	2558	1 off	G5000 ice grey
30451	2563	2 G5000s	""
30515	2569	Hats	""
30515	2570	Oxfords	""
30862	2598	t-shirts  F  unique backs	v-neck and crew neck
30881	2600	tshirt	""
30883	2601	Son's shirt	""
30883	2602	Daughter's Shirt	""
30894	2606	Sweatshirts	""
30936	2608	tshirts  long and short and crew sweatshirt	""
30955	2610	tshirts	""
30958	2611	tshirts	""
31200	2624	Hats  one location	Ski Belleville in plain text
31206	2629	Follow Up Sparkle Shirt	Black shirt with white kornit print on front and back.
31298	2645	Blank Hoodies	""
31300	2647	tshirt	""
31937	2658	test	test
31939	2659	Starkid Shirts	""
30717	2662	Additional Shirt	""
32077	2661	G2400 Ash Print on Front only	""
32122	2672	REprint: Two more 1/4 zips	"Use art from previous job.
Print on left chest of 1/4 zips"
32249	2688	Provided Onesies	""
32254	2690	Quindim Eaters	""
32351	2697	shirts  front only	"Use 
http://www.cafepress.com/+50_white_tshirt 337920529
as a guide

make the words bigger/easier to read."
32958	2711	G5000  white	""
34084	2713	Rumbleroar's Army	""
34084	2714	MICHIGAN STARKID	""
34084	2715	Did You Get my Text	""
34084	2716	No to Status Quo	""
30936	2723	Free crew neck	""
34485	2730	Michigan Building Co.	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/799/Rita-Brockway-MICHIGAN-BUILDING-CO.jpg
34514	2732	Long sleeve tshirt	Its me tyler art on front only
34563	2740	Bags with names	Drawstring bags with repeating names
28447	2741	Black T-shirt and hoodies	"left chest on front small rainbow triangle

full back: big triangle logo"
28447	2742	White t-shirts with same print	"front: left chest: small triangle

back: big triangle logo"
34880	2754	Tshirt  Hoodies  Onesies	Beefy Tee  DriDuck hoodies  v-necks  onsesies with same logo
34880	2755	Hats  one location	""
35308	2788	Friends of Notre Dame 8	""
35330	2793	Balloon Ride Payment	ignore / Jerry personal
35331	2794	Balloon Ride Payment	ignore / Jerry personal
35934	2802	tshirt	"Canvas 3001 silver
with print on front of Family crest
 see paper and canvas for art. Use whichever is better"
35958	2804	Quindim Eaters	""
35964	2805	shirt with samoli flag on front	""
36173	2813	Kaho Hats	"Front:  R/V Kaho + graphic of vessel + Oswego  NY 
Back:  Lake Ontario Biological Station"
36199	2816	delux tent follow-up	""
36263	2820	Polos  Hoodies  and Hats	""
36357	2824	Friends of Notre Dame Order 9	""
36359	2825	Friends of Notre Dame Order 10	""
36430	2827	The D Scene	Black ink on front of pink burnout tee
36433	2828	tshirts	black with yellow prints on front and back	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/983/Andrew-King-SALINE-SWARM.jpg
36452	2831	Cougar Design - White Ink	White ink on full chest. COUGAR design.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/969/Stephanie-Dascola-CARPENTER-SPIRIT-WEAR-cougar-design-with-white-ink.jpg
36452	2832	Cougar Design - Black Ink	Black Ink on full chest. COUGAR design.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/971/Stephanie-Dascola-CARPENTER-SPIRIT-WEAR-cougar-design-with-black-ink.jpg
36452	2833	Cougar Zips - White Ink	White ink on left chest. COUGAR design.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/973/Stephanie-Dascola-CARPENTER-SPIRIT-WEAR-cougar-design-ZIP-UP-with-white-ink.jpg
36452	2835	College Design - White Ink	White ink on full chest. COLLEGE design.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/977/Stephanie-Dascola-CARPENTER-SPIRIT-WEAR-college-design-with-white-ink.jpg
36452	2836	College Zips - White Ink	White ink on left chest.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/975/Stephanie-Dascola-CARPENTER-SPIRIT-WEAR-college-design-ZIP-UP-with-white-ink.jpg
36452	2837	College Zips - Saints Gold Ink	Saints Gold ink on left chest.
36472	2839	1/4 Zip	"Left chest and back


Just to sum up:
Front  left chest:
Image
Run like a bird

both in orangish brown

Back:
Chetco River 
Roadrunners

also in orangish brown"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/1043/Heather-Huggins-ROADRUNNER-ZIP-UP.jpg
36477	2840	tshirts with numbers put onto both sleeves.	"on left sleeve: 4
on right sleeve: 16"
36486	2842	Crewnecks	"white prints on front and back
Same art as previous job"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/979/Dan-Morris-MORRIS-SERVICES-CREWNECKS.jpg
36494	2844	St. Mary's Tees	Navy print on white tees with name and number on back.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/957/Kyle-Ludeman-ST-MARY-SCHOOL.jpg
36518	2845	Polo	"white ink for everything
Left Chest (lowercase and uppercase  no space:
teamDAVE
then underneath  smaller and in cursive: theDave

Back (script): Its all about the Dave"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/951/Elizabeth-Hepola-TEAM-DAVE.jpg
36518	2846	Polo	"White
Left Chest 
(lowercase and uppercase  no space: teamDAVE
then underneath  smaller and in cursive: Candice

Back:
in cursive: Its all about the Dave"
36524	3428	T-shirt #1: Detroit Est. 1701	White print on front chest of navy t-shirt	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2103/Josh-Threm-DETROIT-REVOLT-detroit-est.-1701.jpg
36524	3429	T-shirt #2: Detroit Tigers	White and orange ink on front of dark gray shirt.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2104/Josh-Threm-DETROIT-REVOLT-detrot-tigers.jpg
36524	3427	Hoody #2: Detroit Revolt	White and Signal Green ink on chest of dark gray hoody	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2107/Josh-Threm-DETROIT-REVOLT-detroit-revolt.jpg
36524	3426	Hoody #1: One City  One Home	White and red ink on chest of black hoody	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2108/Josh-Threm-DETROIT-REVOLT-one-city-one-home.jpg
36542	2852	tshirts	"The Cannon
Slash"
36543	2853	tshirts	"The Cannon
Slash

Art from previous job"
36578	2854	tshirts	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2537/Bethany-Morris-STAND-SHIRTS.jpg
36594	2855	Team Starkid shirts	""
36600	2856	tshirt	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/1013/Anna-Sappington-REDVINES-TEE.jpg
35929	2857	Dragonfly Reprint	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/987/Tom-Naumoff-DRAGONFLY-SHIRTS.jpg
36668	2860	tshirts	red shirts. Same as last order	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/1001/Tom-Wright-WRIGHTS-KARATE-WINTER-2011-red-shirts.jpg
36668	2861	thisrts	"left chest

black red conji from previous job"	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/997/Tom-Wright-WRIGHTS-KARATE-WINTER-2011-white-tees.jpg
36668	2862	black tshirts	conji on left chest in white and red ink	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/999/Tom-Wright-WRIGHTS-KARATE-WINTER-2011-black-tees.jpg
36715	2874	Team Edward/ Starkid shirts	""
36973	2886	Polos	""
37648	2912	tshirt	"g2000  purple

Bars on campus on front"
37754	2920	Thunderbird Tees	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/1049/Ray-Salyer-GOTCH-YA-GRAPHIX-thunderbird-tees.jpg
